3438595
3438595;01/12/2010;;;;;4,624,621,200.02
3438595;01/12/2010;PAGO BCAC 01/12/10 YVM;260479;NTRF;-53947.46;4,624,567,252.56
3438595;01/12/2010;Deduccion del monto de un TFT hacia el SINPE;33793139;NTRF;-4100000000;524,567,252.56
3438595;01/12/2010;Cobro de comisi?n para un TFT hacia el SINPE;33793143;NTRF;-716.8;524,566,535.76
3438595;01/12/2010;PAGO INTERC LOCAL DEL 01/12/2010;33800249;NTRF;817,954,948.39;1,342,521,484.15
3438595;02/12/2010;PAGO BCAC 02/12/10 YVM;261542;NTRF;-15684.2;1,342,505,799.95
3438595;02/12/2010;PAGO INTERC LOCLA DEL 02/12/2010;33817747;NTRF;723,449,688.61;2,065,955,488.56
3438595;02/12/2010;;;;;2,065,955,488.56
